CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,POR_MADUREZ
09-20-1069-46,09-028,QUETZALTENANGO,COATEPEQUE,COLEGIO_PRIVADO_URBANO_MIXTO_CIENTIFICO_DE_ESTUDIOS_EN_COMPUTACION,BOULEVARD_NORTE_LOTIFICACION_PRADOS_DE_COATEPEQUE,55567309,MANFIELD_FRANCISCO_CASTAÑON_DE_LEON,REINA_TUELLS_NOLASCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-20-3020-46,09-032,QUETZALTENANGO,COATEPEQUE,COLEGIO_BILINGUE_EL_VALLE,4_CALLE_5-34_ZONA_1,77757007,AMANDA_CAROLINA_LOPEZ_MERIDA,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-20-3029-46,09-028,QUETZALTENANGO,COATEPEQUE,INSTITUTO_TECNICO_PRIVADO_MARIANO_GALVEZ,11A._CALLE_1-05_ZONA_3_BARRIO_SAN_FRANCISCO,77757007,MANFIELD_FRANCISCO_CASTAÑON_DE_LEON,EDUARDO_CRUZ_MANRIQUE_SOFOIFA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-20-3047-46,09-,QUETZALTENANGO,COATEPEQUE,COLEGIO_MIXTO_PANAMERICANO,5A._AV._8-09_ZONA_2_LOTIFICACION_LAS_CONCHITAS,77754619,NO_ESPECIFICADO,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-20-3052-46,09-032,QUETZALTENANGO,COATEPEQUE,INSTITUTO_PRIVADO_RAFAEL_AREVALO_MARTINEZ,3A._AV._10-59_ZONA_4_BARRIO_COLOMBITA,77756123,AMANDA_CAROLINA_LOPEZ_MERIDA,MIRNA_LORENA_LӐEZ_MONZON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO,False
09-20-3055-46,09-032,QUETZALTENANGO,COATEPEQUE,INSTITUTO_PRIVADO_MIXTO_COMERCIAL_COATEPEQUE,0A._6_CALLE_ZONA_1,77753223,AMANDA_CAROLINA_LOPEZ_MERIDA,MILDRED_MARIBETH_LӐEZ_GONZLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,QUETZALTENANGO,False
09-20-3189-46,09-032,QUETZALTENANGO,COATEPEQUE,INSTITUTO_DIVERSIFICADO_POR_COOPERATIVA_DE_ENSEÑANZA,3AV._FINAL_BARRIO_COLOMBITA_ZONA_4,77756001,AMANDA_CAROLINA_LOPEZ_MERIDA,RONALD_NEHEḾS_FUENTES_CLEMENTE,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-20-3242-46,09-,QUETZALTENANGO,COATEPEQUE,INSTITUTO_TECNICO_AGRICOLA_COATEPEQUE,KM_225.5_CARRETERA_DEL_PACIFICO_LA_UNION,77751351,NO_ESPECIFICADO,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO,False
09-20-3301-46,09-,QUETZALTENANGO,COATEPEQUE,COLEGIO_PARTICULAR_MIXTO_SANTIAGO,10A._CALLE_Y_4AV._ESQUINA_ZONA_4,77757536,NO_ESPECIFICADO,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),QUETZALTENANGO,False
09-20-3601-46,09-028,QUETZALTENANGO,COATEPEQUE,COLEGIO_EVAANGELICO_GETSEMANI,11AV._6-27_ZONA_1_BARRIO_LAS_CASAS,39690450,MANFIELD_FRANCISCO_CASTAÑON_DE_LEON,DORIS_EUNICE_GONZLEZ_MALDONADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN_DE_SEMANA,QUETZALTENANGO,False
09-20-3605-46,09-032,QUETZALTENANGO,COATEPEQUE,COLEGIO_MARIA_AUXILIADORA,8A._CALLE_1-23_ZONA_1_BO._INDEPENDENCIA,77751295,AMANDA_CAROLINA_LOPEZ_MERIDA,LINDSAY_ROCIO_FERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-20-3645-46,09-032,QUETZALTENANGO,COATEPEQUE,COLEGIO_PARTICULAR_MIXTO_ADOLFO_MENDEZ_ZEPEDA,2AV._1-24_ZONA_1_BARRIO_LA_BATALLA,77752490,AMANDA_CAROLINA_LOPEZ_MERIDA,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO,False
09-20-3656-46,09-028,QUETZALTENANGO,COATEPEQUE,COLEGIO_PRIVADO_URBANO_MIXTO_CIENTIFICO_DE_ESTUDIOS_EN_COMPUTACION,BOULEVARD_NORTE_LOTIFICACION_PRADOS_DE_COATEPEQUE,55567309,MANFIELD_FRANCISCO_CASTAÑON_DE_LEON,REINA_TUELLS_NOLASCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-20-3662-46,09-032,QUETZALTENANGO,COATEPEQUE,COLEGIO_PRIVADO_MIXTO_SAN_LUIS,2A._CALLE_6-33_ZONA_1,77755312,AMANDA_CAROLINA_LOPEZ_MERIDA,PATRICIA_DEL_ROSARIO_GREGORIO_RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-20-3694-46,09-028,QUETZALTENANGO,COATEPEQUE,COLEGIO_MIXTO_EVAANGELICO_JERUSALEM,3A._CALLE_10-40_ZONA_1_COLONIA_SANTA_ELENA,77756467,MANFIELD_FRANCISCO_CASTAÑON_DE_LEON,EVELIN_CAROLINA_SANTIAGO_GӍEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-20-3723-46,09-028,QUETZALTENANGO,COATEPEQUE,INSTITUTO_PRIVADO_MIXTO_INTEGRAL_DE_COATEPEQUE,9A._AV._8-05_ZONA_1_BARRIO_LAS_CASAS,77752602,MANFIELD_FRANCISCO_CASTAÑON_DE_LEON,CARLOS_AGUSTIN_ROBLES_REINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO,False
09-20-3796-46,09-032,QUETZALTENANGO,COATEPEQUE,INSTITUTO_DE_COMPUTACION_INFORMATICA,13_AV._6-188_ZONA_2_RESIDENCIALES_LA_CEIBA,77751048,AMANDA_CAROLINA_LOPEZ_MERIDA,GUILMAR_FERNANDO_ROSALES_PEREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO,False
09-20-4055-46,09-032,QUETZALTENANGO,COATEPEQUE,INSTITUTO_DE_COMPUTACION_INFORMATICA,13_AV._6-188_ZONA_2_RESIDENCIALES_LA_CEIBA,77751048,AMANDA_CAROLINA_LOPEZ_MERIDA,GUILMAR_FERNANDO_ROSALES_PEREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-21-0037-46,09-042,QUETZALTENANGO,GENOVA_COSTA_CUCA,INSTITUTO_NACIONAL_DE_EDUCACION_DIVERSIFICADA,GENOVA_COSTA_CUCA,41500050,ELSY_GREES_LOPEZ_GOMEZ,ESDRAS_NEHEḾS_PEREZ_ESCOBAR,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-21-0050-46,09-042,QUETZALTENANGO,GENOVA_COSTA_CUCA,COLEGIO_TECNICO_PRIVADO_MIXTO_EL_SHADDAI,GENOVA_CENTRO,56934212,ELSY_GREES_LOPEZ_GOMEZ,MARIA_ISABEL_AZ_MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-21-0053-46,09-042,QUETZALTENANGO,GENOVA_COSTA_CUCA,COLEGIO_TECNICO_PRIVADO_MIXTO_EL_SHADDAI,BARRIO_30_DE_JUNIO,56934212,ELSY_GREES_LOPEZ_GOMEZ,MARIA_ISABEL_AZ_MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-21-0056-46,09-042,QUETZALTENANGO,GENOVA_COSTA_CUCA,COLEGIO_TECNICO_PRIVADO_MIXTO_LUZ_Y_VIDA,ALDEA_SAN_MIGUELITO,56934212,ELSY_GREES_LOPEZ_GOMEZ,MARELIN_ANABELI_VSQUEZ_LӐEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-21-0057-46,09-042,QUETZALTENANGO,GENOVA_COSTA_CUCA,COLEGIO_TECNICO_PRIVADO_MIXTO_LUZ_Y_VIDA,ALDEA_SAN_MIGUELITO_GENOVA_COSTA_CUCA,56934212,ELSY_GREES_LOPEZ_GOMEZ,MARIA_ISABEL_AZ_MORALES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-21-0062-46,09-042,QUETZALTENANGO,GENOVA_COSTA_CUCA,COLEGIO_TECNICO_PRIVADO_MIXTO_EL_SHADDAI,CENTRO_DE_GLOOVA,56934212,ELSY_GREES_LOPEZ_GOMEZ,MARIA_ISABEL_AZ_MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO,False
09-21-0067-46,09-042,QUETZALTENANGO,GENOVA_COSTA_CUCA,COLEGIO_TECNICO_PRIVADO_MIXTO_EL_SHADDAI,BARRIO_30_DE_JUNIO,56934212,ELSY_GREES_LOPEZ_GOMEZ,MARIA_ISABEL_AZ_MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,QUETZALTENANGO,False
09-21-0069-46,09-042,QUETZALTENANGO,GENOVA_COSTA_CUCA,INSTITUTO_DE_EDUCACION_DIVERSIFICADO_POR_COOPERATIVA_SAN_JOSE,BARRIO_SAN_JOSɼ,36478120,ELSY_GREES_LOPEZ_GOMEZ,EDILMA_AZUCENA_LORENZO_PEREZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-21-0071-46,09-042,QUETZALTENANGO,GENOVA_COSTA_CUCA,COLEGIO_TECNICO_PRIVADO_MIXTO_EL_SHADDAI,BARRIO_30_DE_JUNIO,44891901,ELSY_GREES_LOPEZ_GOMEZ,MARIA_ISABEL_AZ_MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),QUETZALTENANGO,False
09-21-3708-46,09-042,QUETZALTENANGO,GENOVA_COSTA_CUCA,COLEGIO_PRIVADO_MIXTO_LICEO_FLORENSE,BARRIO_SAN_JOSɼ,41505143,ELSY_GREES_LOPEZ_GOMEZ,SANTOS_FLORENCIO_JUREZ_LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-22-0016-46,09-034,QUETZALTENANGO,FLORES_COSTA_CUCA,LICEO_TECNICO_VOCACIONAL,EL_CENTRO_DE_FLORES,52731701,ANA_MARGARITA_LLARENA_GARĆ,EDITH_ROSARIO_GIRON_GUZMN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-22-0017-46,09-034,QUETZALTENANGO,FLORES_COSTA_CUCA,LICEO_TECNICO_VOCACIONAL,EL_CENTRO_DE_FLORES,32872946,ANA_MARGARITA_LLARENA_GARĆ,EDITH_ROSARIO_GIRON_GUZMN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-22-0020-46,09-034,QUETZALTENANGO,FLORES_COSTA_CUCA,INSTITUTO_NACIONAL_DE_EDUCACION_DIVERSIFICADA,ENTRADA_PRINCIPAL_DE_FLORES_COSTA_CUCA,42721722,ANA_MARGARITA_LLARENA_GARĆ,AUGUSTO_BENEGGO_GONZALEZ_MENDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-22-0025-46,09-034,QUETZALTENANGO,FLORES_COSTA_CUCA,INSTITUTO_PRIVADO_MIXTO_PROFESIONAL_EDUCACION_DEL_FUTURO_IPEF,CENTRO_URBANO,55680598,ANA_MARGARITA_LLARENA_GARĆ,SERGIO_MODESTO_BATEN_Y_BATEN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN_DE_SEMANA,QUETZALTENANGO,False
09-22-0026-46,09-034,QUETZALTENANGO,FLORES_COSTA_CUCA,INSTITUTO_PRIVADO_MIXTO_PROFESIONAL_EDUCACION_DEL_FUTURO_IPEF,CENTRO_URBANO,55680598,ANA_MARGARITA_LLARENA_GARĆ,SERGIO_MODESTO_BATEN_Y_BATEN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,QUETZALTENANGO,False
09-22-0027-46,09-034,QUETZALTENANGO,FLORES_COSTA_CUCA,COLEGIO_CRISTIANO_JIREH,CENTRO_URBANO,44891901,ANA_MARGARITA_LLARENA_GARĆ,JUAN_CARLOS_LUIS_MIRANDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-22-0030-46,09-034,QUETZALTENANGO,FLORES_COSTA_CUCA,INSTITUTO_PRIVADO_MIXTO_PROFESIONAL_EDUCACION_IPEF,CENTRO_URBANO,42507865,ANA_MARGARITA_LLARENA_GARĆ,SERGIO_MODESTO_BATEN_Y_BATEN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),QUETZALTENANGO,False
09-22-0714-46,09-034,QUETZALTENANGO,FLORES_COSTA_CUCA,INSTITUTO_PRIVADO_MIXTO_DE_EDUCACION_DIVERSIFICADA_PROF._ELISEO_LOPEZ_MERIDA,FLORES_COSTA_CUCA,00000000,ANA_MARGARITA_LLARENA_GARĆ,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-23-0001-46,09-020,QUETZALTENANGO,LA_ESPERANZA,COLEGIO_PRIVADO_MIXTO_ISAAC_NEWTON,2A._CALLE_2-85_ZONA_3,77721231,JORGE_MARIO_ROJAS_FERNANDEZ,FABIO_PATRICIO_MAZARIEGOS_OCHOA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-23-0008-46,09-020,QUETZALTENANGO,LA_ESPERANZA,COLEGIO_PREUNIVERSITARIO_DE_CIENCIAS_Y_TECNOLOGIA_MODERNA,7A._AV._A_2B-11_ZONA_1,77720892,JORGE_MARIO_ROJAS_FERNANDEZ,MANUEL_OVIDIO_BELETZUY_SANTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-23-0012-46,09-020,QUETZALTENANGO,LA_ESPERANZA,COLEGIO_PRIVADO_MIXTO_ISAAC_NEWTON,2DA._CALLE_2-85_ZONA_3,77721231,JORGE_MARIO_ROJAS_FERNANDEZ,FABIO_PATRICIO_MAZARIEGOS_OCHOA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,SABATINO,QUETZALTENANGO,False
09-23-0024-46,09-020,QUETZALTENANGO,LA_ESPERANZA,COLEGIO_HIGHLAND_QUETZALTENANGO,1A._CALLE_5-64_ZONA_1,54827205,JORGE_MARIO_ROJAS_FERNANDEZ,MILNA_LISBETH_VILLATORO_BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-23-0025-46,09-020,QUETZALTENANGO,LA_ESPERANZA,COLEGIO_HIGHLAND_QUETZALTENANGO,1A._CALLE_5-64_ZONA_1,54827205,JORGE_MARIO_ROJAS_FERNANDEZ,MILNA_LISBETH_VILLATORO_BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO,False
09-23-0027-46,09-020,QUETZALTENANGO,LA_ESPERANZA,CENTRO_DE_ESTUDIOS_DIVERSIFICADOS_CEDQUETZALTENANGO,9A._AV._PARAJE_LOS_ALISOS_Y_SAUCES_ZONA_1,54145113,JORGE_MARIO_ROJAS_FERNANDEZ,AANGELICA_MARIA_JACOBS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-23-0032-46,09-020,QUETZALTENANGO,LA_ESPERANZA,INSTITUTO_DE_ESTUDIOS_ALTERNATIVOS_DE_GUATEMALA,3A_AV._1-30_ZONA_3,56175661,JORGE_MARIO_ROJAS_FERNANDEZ,RENƓFERNANDO_HERNNDEZ_GONZLEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,A_DISTANCIA,QUETZALTENANGO,False
09-23-0033-46,09-020,QUETZALTENANGO,LA_ESPERANZA,INSTITUTO_DE_ESTUDIOS_ALTERNATIVOS_DE_GUATEMALA,3A_AV._1-30_ZONA_3,56175661,JORGE_MARIO_ROJAS_FERNANDEZ,RENƓFERNANDO_HERNNDEZ_GONZLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A_DISTANCIA,QUETZALTENANGO,False
09-23-0035-46,09-020,QUETZALTENANGO,LA_ESPERANZA,INSTITUTO_NACIONAL_DE_EDUCACION_DIVERSIFICADA,5TA_CALLE_1-20_ZONA_2,53110348,JORGE_MARIO_ROJAS_FERNANDEZ,HEMY_YANETH_DE_LEON_VELSQUEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-23-0036-46,09-020,QUETZALTENANGO,LA_ESPERANZA,COLEGIO_HIGHLAND_QUETZALTENANGO,1A._CALLE_5-64_ZONA_1,54827205,JORGE_MARIO_ROJAS_FERNANDEZ,MILNA_LISBETH_VILLATORO_BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-23-0040-46,09-020,QUETZALTENANGO,LA_ESPERANZA,COLEGIO_IDEA,3RA._AV._1-30_ZONA_3,56175661,JORGE_MARIO_ROJAS_FERNANDEZ,JORGE_LUIS_FERNNDEZ_SOTOVANDO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,A_DISTANCIA,QUETZALTENANGO,False
09-23-0041-46,09-020,QUETZALTENANGO,LA_ESPERANZA,COLEGIO_IDEA,3RA._AV._1-30_ZONA_3,56175661,JORGE_MARIO_ROJAS_FERNANDEZ,JORGE_LUIS_FERNNDEZ_SOTOVANDO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,A_DISTANCIA,QUETZALTENANGO,False
09-23-0046-46,09-020,QUETZALTENANGO,LA_ESPERANZA,COLEGIO_IDEA,3A._AV._1-30_ZONA_3,77720005,JORGE_MARIO_ROJAS_FERNANDEZ,JORGE_LUIS_FERNNDEZ_SOTOVANDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,QUETZALTENANGO,False
09-23-0047-46,09-020,QUETZALTENANGO,LA_ESPERANZA,COLEGIO_IDEA,3A._AV._1-30_ZONA_3,77720005,JORGE_MARIO_ROJAS_FERNANDEZ,JORGE_LUIS_FERNNDEZ_SOTOVANDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),QUETZALTENANGO,False
09-23-0049-46,09-020,QUETZALTENANGO,LA_ESPERANZA,COLEGIO_PRIVADO_MIXTO_ISAAC_NEWTON,2A._CALLE_2-85_ZONA_3,77721231,JORGE_MARIO_ROJAS_FERNANDEZ,FABIO_PATRICIO_MAZARIEGOS_OCHOA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),QUETZALTENANGO,False
09-23-0050-46,09-020,QUETZALTENANGO,LA_ESPERANZA,CENTRO_PRIVADO_DE_DESARROLLO_INTEGRAL_TT,2DA._AV._B_2-40_ZONA_4,57948355,JORGE_MARIO_ROJAS_FERNANDEZ,VIRGINIA_ODETTE_CANO_SOSA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-23-3806-46,09-020,QUETZALTENANGO,LA_ESPERANZA,COLEGIO_PRIVADO_MIXTO_ISAAC_NEWTON,2A._CALLE_2-85_ZONA_3,77721231,JORGE_MARIO_ROJAS_FERNANDEZ,FABIO_PATRICIO_MAZARIEGOS_OCHOA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO,False
09-24-0027-46,09-035,QUETZALTENANGO,PALESTINA_DE_LOS_ALTOS,INSTITUTO_NACIONAL_DE_EDUCACION_DIVERSIFICADA,1A._AV._CALLE_1-57_ZONA_1_PALESTINA_DE_LOS_ALTOS,40296767,ESTEBAN_FABIAN_JOACHIN_LOPEZ,JUAN_ALBERTO_LӐEZ_CIFUENTES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-24-0030-46,09-035,QUETZALTENANGO,PALESTINA_DE_LOS_ALTOS,COLEGIO_PRIVADO_MIXTO_NIELS_BORH,SECTOR_EL_CAMPO,49186444,ESTEBAN_FABIAN_JOACHIN_LOPEZ,RAFAEL_MELGUER_MAZARIEGOS_OCHOA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,False
09-24-0035-46,09-012,QUETZALTENANGO,PALESTINA_DE_LOS_ALTOS,CEEXPALESTINA_DE_LOS_ALTOS,A_LA_PAR_DEL_VIVERO_FERESTAL_MUNICIPAL_ZONA_2,32278427,JUAN_JOSE_COLOP_COLOP,INGRID_MARLENY_MLODEZ_ROMERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,QUETZALTENANGO,False
09-24-0037-46,09-035,QUETZALTENANGO,PALESTINA_DE_LOS_ALTOS,INSTITUTO_MUNICIPAL_BR._WERNER_GADIEL_MORALES_HERNNDEZ,PALESTINA_DE_LOS_ALTOS,53556266,ESTEBAN_FABIAN_JOACHIN_LOPEZ,ONILIA_JOVITA_DE_LEON_CALDERON,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),QUETZALTENANGO,False
09-24-4075-46,09-035,QUETZALTENANGO,PALESTINA_DE_LOS_ALTOS,INSTITUTO_MUNICIPAL_BR._WERNER_GADIEL_MORALES_HERNANDEZ,PALESTINA_DE_LOS_ALTOS,53556266,ESTEBAN_FABIAN_JOACHIN_LOPEZ,ONILIA_JOVITA_DE_LEON_CALDERON,DIVERSIFICADO,MUNICIPAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN_DE_SEMANA,QUETZALTENANGO,False
14-01-0077-46,14-001,QUICHE,SANTA_CRUZ_DEL_QUICHE,INSTITUTO_ADOLFO_V_HALL,KILOMETRO_161_ENTRADA_A_SANTA_CRUZ_DEL_QUICHE_ANTIGUA_ZONA_MILITAR,77551548,JOSE_OSCAR_TIPAZ_VELASQUEZ,JOSELISANDRO_DONIS_MUÑOZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE,False
14-01-0079-46,14-036,QUICHE,SANTA_CRUZ_DEL_QUICHE,COLEGIO_EVAANGELICO_METODISTA_UTATLAN,4A_CALLE_Y_6A-12_ZONA_5,77551551,GONZALO_VENTURA_LUX,LUIS_HUMBERTO_ECHEVERRIA_GIL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHE,False
14-01-0080-46,14-036,QUICHE,SANTA_CRUZ_DEL_QUICHE,LICEO_MIXTO_QUICHE,2AV._6-27_ZONA_5,77551705,GONZALO_VENTURA_LUX,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),QUICHE,False
14-01-0085-46,14-001,QUICHE,SANTA_CRUZ_DEL_QUICHE,INSTITUTO_NORMAL_MIXTO_JUAN_DE_LEON,12_CALLE_0-36_ZONA_5,77553814,JOSE_OSCAR_TIPAZ_VELASQUEZ,MIRIAM_MARCELINA_AALVAREZ_GRIJALVA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,False
14-01-0090-46,14-036,QUICHE,SANTA_CRUZ_DEL_QUICHE,COLEGIO_MIXTO_BILINGUE_INTERCULTURAL_QIJ,11A._CALLE_06-03_ZONA_1,77550476,GONZALO_VENTURA_LUX,FEDERICO_HERNNDEZ_ZAPETA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,FIN_DE_SEMANA,QUICHE,False
